Age_of_Subject,Time_spent_on_Online_Class,Rating_of_Online_Class_experience,Medium_for_online_class,Time_spent_on_self_study,Time_spent_on_fitness,Time_spent_on_sleep,Prefered_social_media_platform,Number_of_meals_per_day,Change_in_your_weight,Health_issue_during_lockdown,Time_utilized,Family_Relation,Mental_Health,Time_spent_on_social_media
17,5.286253355740164,3,1,3.643126677870082,0.11895777404330599,7.356873322129918,5,2,0,0,0,1,0,9
17,4.1832378452645145,2,1,3.0916189226322572,0.30279369245591425,7.908381077367743,5,2,0,0,0,1,0,9
17,5.097703353105523,3,1,3.5488516765527613,0.15038277448241288,7.451148323447239,5,2,0,0,0,1,0,9
17,1.5710340100801057,1,0,1.7855170050400528,0.7381609983199824,9.214482994959948,5,2,0,0,0,1,0,9
17,0.527046066801045,0,0,1.2635230334005225,0.9121589888664925,9.736476966599477,5,2,0,0,0,1,0,9
17,5.617538947952591,3,1,3.8087694739762954,0.06374350867456824,7.191230526023705,5,2,0,0,0,1,0,9
17,0.12389729988752807,0,0,1.061948649943764,0.9793504500187453,9.938051350056236,5,2,0,0,0,1,0,9
17,2.8364302969307795,1,0,2.4182151484653898,0.5272616171782034,8.58178485153461,5,2,0,0,0,1,0,9
17,0.27619824900511647,0,0,1.1380991245025582,0.9539669584991473,9.861900875497442,5,2,0,0,0,1,0,9
17,5.677767918685313,3,1,3.8388839593426565,0.05370534688578121,7.161116040657344,5,2,0,0,0,1,0,9
17,2.173285511025525,1,0,2.0866427555127625,0.6377857481624125,8.913357244487237,5,2,0,0,0,1,0,9
17,0.43805045811474086,0,0,1.2190252290573704,0.9269915903142099,9.78097477094263,5,2,0,0,0,1,0,9
17,5.948583801520181,3,1,3.9742919007600905,0.008569366413303192,7.0257080992399095,5,2,0,0,0,1,0,9
17,1.322820953917991,0,0,1.6614104769589955,0.7795298410136682,9.338589523041005,5,2,0,0,0,1,0,9
17,1.8022070616165706,1,0,1.9011035308082853,0.6996321563972383,9.098896469191715,5,2,0,0,0,1,0,9
17,0.7739879686809723,0,0,1.3869939843404862,0.871002005219838,9.613006015659513,5,2,0,0,0,1,0,9
17,4.369834861705698,2,1,3.184917430852849,0.271694189715717,7.815082569147151,5,2,0,0,0,1,0,9
17,2.40004195822538,1,0,2.20002097911269,0.5999930069624367,8.79997902088731,5,2,0,0,0,1,0,9
17,2.2881267930578355,1,0,2.1440633965289178,0.6186455344903607,8.855936603471083,5,2,0,0,0,1,0,9
17,2.622328797478313,1,0,2.3111643987391566,0.5629452004202812,8.688835601260843,5,2,0,0,0,1,0,9
17,3.9166494703665373,2,1,2.9583247351832687,0.34722508827224374,8.041675264816732,5,2,0,0,0,1,0,9
17,1.405540367346474,0,0,1.702770183673237,0.765743272108921,9.297229816326762,5,2,0,0,0,1,0,9
17,4.103781852720066,2,1,3.051890926360033,0.31603635787998907,7.9481090736399675,5,2,0,0,0,1,0,9
17,4.473688445134733,2,1,3.2368442225673664,0.2543852591442112,7.763155777432633,5,2,0,0,0,1,0,9
17,0.7637039217552397,0,0,1.3818519608776199,0.8727160130407934,9.61814803912238,5,2,0,0,0,1,0,9
17,2.896971818759105,1,0,2.448485909379553,0.5171713635401491,8.551514090620447,5,2,0,0,0,1,0,9
17,3.7919262975758863,2,1,2.895963148787943,0.3680122837373523,8.104036851212056,5,2,0,0,0,1,0,9
17,0.5792619513440183,0,0,1.2896309756720092,0.9034563414426636,9.71036902432799,5,2,0,0,0,1,0,9
17,1.8713175815249148,1,0,1.9356587907624574,0.6881137364125142,9.064341209237543,5,2,0,0,0,1,0,9
17,0.20487827992527063,0,0,1.1024391399626352,0.9658536200124549,9.897560860037364,5,2,0,0,0,1,0,9
17,0.4109193351087095,0,0,1.2054596675543547,0.9315134441485484,9.794540332445646,5,2,0,0,0,1,0,9
17,5.457043691153115,3,1,3.7285218455765574,0.09049271814114757,7.271478154423443,5,2,0,0,0,1,0,9
17,3.342442560007927,2,1,2.671221280003963,0.44292623999867886,8.328778719996036,5,2,0,0,0,1,0,9
17,1.7701270937358704,1,0,1.885063546867935,0.7049788177106883,9.114936453132065,5,2,0,0,0,1,0,9
17,4.398710249442822,2,1,3.199355124721411,0.26688162509286295,7.800644875278589,5,2,0,0,0,1,0,9
17,1.625146026758961,1,0,1.8125730133794806,0.7291423288735065,9.187426986620519,5,2,0,0,0,1,0,9
17,5.218690710568745,3,1,3.6093453552843724,0.13021821490520924,7.390654644715628,5,2,0,0,0,1,0,9
17,2.030709295192489,1,0,2.0153546475962445,0.6615484508012518,8.984645352403756,5,2,0,0,0,1,0,9
17,3.632692689172279,2,1,2.8163463445861394,0.3945512184712868,8.18365365541386,5,2,0,0,0,1,0,9
17,5.097410326292552,3,1,3.548705163146276,0.1504316122845747,7.451294836853724,5,2,0,0,0,1,0,9
17,1.0752571897645558,0,0,1.5376285948822779,0.8207904683725741,9.462371405117722,5,2,0,0,0,1,0,9
17,2.7721681722473424,1,0,2.386084086123671,0.5379719712921096,8.61391591387633,5,2,0,0,0,1,0,9
17,3.141199404847738,2,1,2.570599702423869,0.4764667658587104,8.42940029757613,5,2,0,0,0,1,0,9
17,3.55889620652791,2,1,2.779448103263955,0.40685063224534834,8.220551896736044,5,2,0,0,0,1,0,9
17,1.4039997098543235,0,0,1.7019998549271618,0.7660000483576127,9.298000145072837,5,2,0,0,0,1,0,9
17,5.960030337186302,3,1,3.980015168593151,0.006661610468949752,7.019984831406849,5,2,0,0,0,1,0,9
17,3.868682253897259,2,1,2.9343411269486293,0.35521962435045684,8.06565887305137,5,2,0,0,0,1,0,9
17,5.636804136200906,3,1,3.818402068100453,0.06053264396651559,7.181597931899547,5,2,0,0,0,1,0,9
17,4.478606177668164,2,1,3.239303088834082,0.2535656370553061,7.760696911165918,5,2,0,0,0,1,0,9
17,1.3838106256984073,0,0,1.6919053128492036,0.7693648957169321,9.308094687150795,5,2,0,0,0,1,0,9
17,1.5983258241466372,1,0,1.7991629120733186,0.7336123626422272,9.200837087926681,5,2,0,0,0,1,0,9
17,2.25320871013922,1,0,2.12660435506961,0.6244652149767966,8.87339564493039,5,2,0,0,0,1,0,9
17,1.7167637505024267,1,0,1.8583818752512133,0.7138727082495955,9.141618124748787,5,2,0,0,0,1,0,9
17,4.281163352680618,2,1,3.140581676340309,0.2864727745532303,7.859418323659691,5,2,0,0,0,1,0,9
17,4.963682775303202,3,1,3.481841387651601,0.17271953744946644,7.518158612348399,5,2,0,0,0,1,0,9
17,2.0562292753427167,1,0,2.0281146376713584,0.6572951207762139,8.971885362328642,5,2,0,0,0,1,0,9
17,4.230637978366428,2,1,3.115318989183214,0.2948936702722621,7.884681010816786,5,2,0,0,0,1,0,9
17,4.156443513354677,2,1,3.0782217566773387,0.3072594144408871,7.921778243322661,5,2,0,0,0,1,0,9
17,4.371677508005047,2,1,3.1858387540025235,0.27138708199915884,7.814161245997477,5,2,0,0,0,1,0,9
17,2.44864232750985,1,0,2.224321163754925,0.591892945415025,8.775678836245074,5,2,0,0,0,1,0,9
17,5.482978963202573,3,1,3.7414894816012865,0.08617017279957118,7.2585105183987135,5,2,0,0,0,1,0,9
17,1.3860180648555547,0,0,1.6930090324277773,0.7689969891907409,9.306990967572222,5,2,0,0,0,1,0,9
17,2.112739913980425,1,0,2.0563699569902125,0.6478766810032625,8.943630043009787,5,2,0,0,0,1,0,9
17,2.3376360847191884,1,0,2.168818042359594,0.6103939858801353,8.831181957640405,5,2,0,0,0,1,0,9
17,0.44336723062743655,0,0,1.2216836153137183,0.926105461562094,9.778316384686281,5,2,0,0,0,1,0,9
17,2.9027223432024964,1,0,2.4513611716012482,0.516212942799584,8.548638828398751,5,2,0,0,0,1,0,9
17,2.8388020049230187,1,0,2.4194010024615094,0.5268663325128302,8.580598997538491,5,2,0,0,0,1,0,9
17,4.445292172804759,2,1,3.2226460864023796,0.2591179711992069,7.77735391359762,5,2,0,0,0,1,0,9
17,1.2075096942150836,0,0,1.6037548471075418,0.7987483842974861,9.396245152892458,5,2,0,0,0,1,0,9
17,2.184046074692473,1,0,2.0920230373462365,0.6359923208845878,8.907976962653763,5,2,0,0,0,1,0,9
17,3.2995868881564254,2,1,2.6497934440782127,0.4500688519739291,8.350206555921787,5,2,0,0,0,1,0,9
17,5.711511716478424,3,1,3.855755858239212,0.048081380586929345,7.1442441417607885,5,2,0,0,0,1,0,9
17,3.5092104927379095,2,1,2.7546052463689548,0.4151315845436817,8.245394753631045,5,2,0,0,0,1,0,9
17,0.5202706566838657,0,0,1.2601353283419328,0.9132882238860224,9.739864671658067,5,2,0,0,0,1,0,9
17,4.369907270065003,2,1,3.1849536350325014,0.27168212165583294,7.815046364967499,5,2,0,0,0,1,0,9
17,4.570882355499811,3,1,3.2854411777499055,0.2381862740833648,7.714558822250094,5,2,0,0,0,1,0,9
17,3.8545472985617057,2,1,2.9272736492808527,0.3575754502397157,8.072726350719147,5,2,0,0,0,1,0,9
17,1.998709975014662,1,0,1.9993549875073309,0.6668816708308897,9.000645012492669,5,2,0,0,0,1,0,9
17,4.46384277392645,2,1,3.231921386963225,0.25602620434559165,7.768078613036775,5,2,0,0,0,1,0,9
17,4.851365448772901,3,1,3.4256827243864505,0.19143909187118324,7.5743172756135495,5,2,0,0,0,1,0,9
17,3.111259567782148,2,1,2.555629783891074,0.48145673870297534,8.444370216108926,5,2,0,0,0,1,0,9
17,0.39397224786073326,0,0,1.1969861239303667,0.9343379586898778,9.803013876069633,5,2,0,0,0,1,0,9
17,4.505111195228111,3,1,3.2525555976140557,0.2491481341286481,7.747444402385945,5,2,0,0,0,1,0,9
17,3.4560771658244973,2,1,2.728038582912249,0.42398713902925045,8.271961417087752,5,2,0,0,0,1,0,9
17,5.209800032049282,3,1,3.604900016024641,0.13169999465845295,7.395099983975359,5,2,0,0,0,1,0,9
17,1.5350613467468204,1,0,1.7675306733734102,0.7441564422088632,9.232469326626589,5,2,0,0,0,1,0,9
17,5.658998680501836,3,1,3.829499340250918,0.05683355324969408,7.170500659749083,5,2,0,0,0,1,0,9
17,5.0081028041838405,3,1,3.5040514020919202,0.16531619930269326,7.49594859790808,5,2,0,0,0,1,0,9
17,3.4290963353466903,2,1,2.714548167673345,0.4284839441088849,8.285451832326654,5,2,0,0,0,1,0,9
17,0.42696741055221477,0,0,1.2134837052761074,0.9288387649079642,9.786516294723892,5,2,0,0,0,1,0,9
17,1.596210337531545,1,0,1.7981051687657725,0.7339649437447424,9.201894831234227,5,2,0,0,0,1,0,9
17,1.8166211685947555,1,0,1.9083105842973778,0.6972298052342074,9.091689415702621,5,2,0,0,0,1,0,9
17,2.790972833270935,1,0,2.3954864166354675,0.5348378611215109,8.604513583364533,5,2,0,0,0,1,0,9
17,2.112498613261954,1,0,2.056249306630977,0.6479168977896743,8.943750693369022,5,2,0,0,0,1,0,9
17,4.647415986509184,3,1,3.323707993254592,0.22543066891513597,7.676292006745408,5,2,0,0,0,1,0,9
17,4.694601710974144,3,1,3.347300855487072,0.2175663815043093,7.652699144512928,5,2,0,0,0,1,0,9
17,5.4924858008911475,3,1,3.7462429004455737,0.08458569985147535,7.253757099554426,5,2,0,0,0,1,0,9
17,0.6844814004801896,0,0,1.3422407002400947,0.8859197665866351,9.657759299759904,5,2,0,0,0,1,0,9
17,3.9963589673743964,2,1,2.998179483687198,0.3339401721042673,8.001820516312801,5,2,0,0,0,1,0,9
17,4.964051392404341,3,1,3.4820256962021703,0.17265810126594328,7.51797430379783,5,2,0,0,0,1,0,9
17,2.9482602852713047,1,0,2.4741301426356523,0.5086232857881159,8.525869857364349,5,2,0,0,0,1,0,9
17,3.547302647085938,2,1,2.773651323542969,0.40878289215234365,8.22634867645703,5,2,0,0,0,1,0,9
17,2.8633079576255147,1,0,2.4316539788127574,0.5227820070624142,8.568346021187242,5,2,0,0,0,1,0,9
17,0.3889165287415359,0,0,1.194458264370768,0.9351805785430773,9.805541735629232,5,2,0,0,0,1,0,9
17,4.242334713695019,2,1,3.1211673568475096,0.2929442143841634,7.87883264315249,5,2,0,0,0,1,0,9
17,0.8003910388899591,0,0,1.4001955194449796,0.8666014935183401,9.59980448055502,5,2,0,0,0,1,0,9
17,5.376837527421598,3,1,3.688418763710799,0.10386041209640029,7.311581236289201,5,2,0,0,0,1,0,9
17,3.902707140494808,2,1,2.951353570247404,0.349548809917532,8.048646429752596,5,2,0,0,0,1,0,9
17,2.249353428647964,1,0,2.124676714323982,0.625107761892006,8.875323285676018,5,2,0,0,0,1,0,9
17,4.017302566190722,2,1,3.008651283095361,0.33044957230154637,7.991348716904639,5,2,0,0,0,1,0,9
17,0.5927910053233187,0,0,1.2963955026616594,0.9012014991127801,9.70360449733834,5,2,0,0,0,1,0,9
17,4.401276200390756,2,1,3.200638100195378,0.26645396660154075,7.799361899804622,5,2,0,0,0,1,0,9
17,3.94288195878677,2,1,2.971440979393385,0.34285300686887166,8.028559020606615,5,2,0,0,0,1,0,9
17,1.5089652474812647,1,0,1.7544826237406324,0.7485057920864558,9.245517376259368,5,2,0,0,0,1,0,9
17,5.607253636842612,3,1,3.803626818421306,0.06545772719289811,7.196373181578695,5,2,0,0,0,1,0,9
17,5.381909436812304,3,1,3.690954718406152,0.10301509386461605,7.309045281593848,5,2,0,0,0,1,0,9
17,2.061736568653051,1,0,2.0308682843265258,0.6563772385578248,8.969131715673475,5,2,0,0,0,1,0,9
17,3.048729030122152,2,1,2.524364515061076,0.4918784949796413,8.475635484938923,5,2,0,0,0,1,0,9
17,4.515358595681874,3,1,3.257679297840937,0.24744023405302107,7.742320702159063,5,2,0,0,0,1,0,9
17,2.9211797466057625,1,0,2.4605898733028813,0.5131367088990396,8.539410126697119,5,2,0,0,0,1,0,9
17,1.1722937294222184,0,0,1.5861468647111092,0.8046177117629636,9.41385313528889,5,2,0,0,0,1,0,9
17,2.619416123018107,1,0,2.3097080615090535,0.5634306461636488,8.690291938490947,5,2,0,0,0,1,0,9
17,2.730230777826736,1,0,2.365115388913368,0.5449615370288773,8.634884611086632,5,2,0,0,0,1,0,9
17,2.0519071136754126,1,0,2.025953556837706,0.6580154810540979,8.974046443162294,5,2,0,0,0,1,0,9
17,2.259701532974514,1,0,2.129850766487257,0.623383077837581,8.870149233512743,5,2,0,0,0,1,0,9
17,4.725840863329119,3,1,3.3629204316645596,0.21235985611181352,7.637079568335441,5,2,0,0,0,1,0,9
17,5.201742336498256,3,1,3.600871168249128,0.13304294391695726,7.399128831750872,5,2,0,0,0,1,0,9
17,3.2467949459632037,2,1,2.623397472981602,0.4588675090061327,8.376602527018399,5,2,0,0,0,1,0,9
17,2.4282223947011725,1,0,2.2141111973505865,0.5952962675498046,8.785888802649414,5,2,0,0,0,1,0,9
17,1.2325411822209562,0,0,1.616270591110478,0.7945764696298406,9.383729408889522,5,2,0,0,0,1,0,9
17,1.1289077463575843,0,0,1.5644538731787923,0.8118487089404026,9.435546126821208,5,2,0,0,0,1,0,9
17,0.15080428739150187,0,0,1.0754021436957508,0.9748659521014164,9.92459785630425,5,2,0,0,0,1,0,9
17,4.374616020275633,2,1,3.1873080101378166,0.27089732995406113,7.812691989862183,5,2,0,0,0,1,0,9
17,0.2502723637169497,0,0,1.1251361818584749,0.9582879393805084,9.874863818141526,5,2,0,0,0,1,0,9
17,5.935464444805729,3,1,3.9677322224028644,0.010755925865711835,7.032267777597136,5,2,0,0,0,1,0,9
17,2.8546245398007724,1,0,2.427312269900386,0.524229243366538,8.572687730099613,5,2,0,0,0,1,0,9
17,0.7018752302281417,0,0,1.3509376151140708,0.8830207949619764,9.64906238488593,5,2,0,0,0,1,0,9
17,1.6213524816302596,1,0,1.8106762408151298,0.7297745863949567,9.18932375918487,5,2,0,0,0,1,0,9
17,1.4609001742617234,0,0,1.7304500871308617,0.7565166376230461,9.269549912869138,5,2,0,0,0,1,0,9
17,3.43830661650093,2,1,2.719153308250465,0.42694889724984497,8.280846691749534,5,2,0,0,0,1,0,9
17,4.061519654638363,2,1,3.0307598273191814,0.3230800575602729,7.969240172680818,5,2,0,0,0,1,0,9
17,4.677010119121611,3,1,3.3385050595608057,0.22049831347973137,7.661494940439194,5,2,0,0,0,1,0,9
17,3.3667482346449025,2,1,2.683374117322451,0.4388752942258496,8.316625882677549,5,2,0,0,0,1,0,9
17,1.678398899122544,1,0,1.839199449561272,0.7202668501462427,9.160800550438728,5,2,0,0,0,1,0,9
17,5.217626414748245,3,1,3.6088132073741224,0.13039559754195917,7.391186792625877,5,2,0,0,0,1,0,9
17,0.7902319688883361,0,0,1.395115984444168,0.868294671851944,9.604884015555832,5,2,0,0,0,1,0,9
17,0.6089712368786102,0,0,1.3044856184393052,0.898504793853565,9.695514381560695,5,2,0,0,0,1,0,9
17,2.02535683705782,1,0,2.01267841852891,0.6624405271570301,8.98732158147109,5,2,0,0,0,1,0,9
17,2.9858922309781253,1,0,2.4929461154890626,0.5023512948369792,8.507053884510938,5,2,0,0,0,1,0,9
17,3.1469938458635967,2,1,2.573496922931798,0.47550102568940056,8.426503077068201,5,2,0,0,0,1,0,9
17,4.48036334692633,2,1,3.240181673463165,0.25327277551227834,7.759818326536835,5,2,0,0,0,1,0,9
17,0.14712569759492444,0,0,1.0735628487974622,0.9754790504008459,9.926437151202538,5,2,0,0,0,1,0,9
17,0.26353373448907025,0,0,1.1317668672445351,0.9560777109184883,9.868233132755465,5,2,0,0,0,1,0,9
17,2.725751512557034,1,0,2.362875756278517,0.5457080812404943,8.637124243721484,5,2,0,0,0,1,0,9
17,4.115113521126593,2,1,3.0575567605632963,0.3141477464789012,7.942443239436704,5,2,0,0,0,1,0,9
17,3.53575390190442,2,1,2.76787695095221,0.41070768301592997,8.23212304904779,5,2,0,0,0,1,0,9
17,0.704164159867581,0,0,1.3520820799337905,0.8826393066887365,9.64791792006621,5,2,0,0,0,1,0,9
17,4.393124113682065,2,1,3.1965620568410325,0.26781264771965585,7.8034379431589675,5,2,0,0,0,1,0,9
17,2.504950915067343,1,0,2.2524754575336714,0.5825081808221095,8.747524542466328,5,2,0,0,0,1,0,9
17,3.4339085414843558,2,1,2.716954270742178,0.42768190975260734,8.283045729257822,5,2,0,0,0,1,0,9
17,3.1673260333270403,2,1,2.58366301666352,0.4721123277788266,8.41633698333648,5,2,0,0,0,1,0,9
17,5.905302195844225,3,1,3.9526510979221126,0.015782967359295852,7.0473489020778874,5,2,0,0,0,1,0,9
17,1.5860678899972838,1,0,1.7930339449986419,0.7356553516671194,9.206966055001358,5,2,0,0,0,1,0,9
17,2.553540082040846,1,0,2.276770041020423,0.5744099863265256,8.723229958979577,5,2,0,0,0,1,0,9
17,0.5248556483985167,0,0,1.2624278241992584,0.9125240586002472,9.737572175800741,5,2,0,0,0,1,0,9
17,4.418665878811048,2,1,3.209332939405524,0.26355568686482544,7.790667060594476,5,2,0,0,0,1,0,9
17,1.6265120239675637,1,0,1.813256011983782,0.7289146626720727,9.186743988016218,5,2,0,0,0,1,0,9
17,5.867945056180476,3,1,3.933972528090238,0.022009157303254034,7.066027471909762,5,2,0,0,0,1,0,9
17,5.31990627469682,3,1,3.65995313734841,0.1133489542171966,7.34004686265159,5,2,0,0,0,1,0,9
17,4.398156666811952,2,1,3.199078333405976,0.26697388886467466,7.800921666594024,5,2,0,0,0,1,0,9
17,3.7313278521285653,2,1,2.8656639260642827,0.3781120246452391,8.134336073935717,5,2,0,0,0,1,0,9
17,2.546751019800715,1,0,2.273375509900357,0.5755414966998809,8.726624490099642,5,2,0,0,0,1,0,9
17,1.4641071767644347,0,0,1.7320535883822172,0.7559821372059276,9.267946411617782,5,2,0,0,0,1,0,9
17,1.6464779313829674,1,0,1.8232389656914836,0.7255870114361721,9.176761034308516,5,2,0,0,0,1,0,9
17,1.475664485565943,0,0,1.7378322427829715,0.7540559190723428,9.262167757217028,5,2,0,0,0,1,0,9
17,3.570704310260492,2,1,2.785352155130246,0.4048826149565846,8.214647844869754,5,2,0,0,0,1,0,9
17,0.6619784767803572,0,0,1.3309892383901785,0.8896702538699405,9.66901076160982,5,2,0,0,0,1,0,9
17,5.390860219409567,3,1,3.6954301097047835,0.10152329676507221,7.304569890295217,5,2,0,0,0,1,0,9
17,2.6508218282165217,1,0,2.325410914108261,0.5581963619639131,8.67458908589174,5,2,0,0,0,1,0,9
17,3.8032500897347976,2,1,2.901625044867399,0.36612498504420043,8.098374955132602,5,2,0,0,0,1,0,9
17,5.747970416789036,3,1,3.873985208394518,0.042004930535160634,7.126014791605482,5,2,0,0,0,1,0,9
17,0.9214389644805978,0,0,1.460719482240299,0.8464268392532337,9.539280517759702,5,2,0,0,0,1,0,9
17,2.2471290753394255,1,0,2.1235645376697128,0.625478487443429,8.876435462330287,5,2,0,0,0,1,0,9
17,0.8105423884068805,0,0,1.4052711942034404,0.8649096019321866,9.59472880579656,5,2,0,0,0,1,0,9
17,2.2329218140603864,1,0,2.116460907030193,0.6278463643232689,8.883539092969807,5,2,0,0,0,1,0,9
17,5.1990290058163,3,1,3.59951450290815,0.13349516569728337,7.40048549709185,5,2,0,0,0,1,0,9
17,0.6848335160963703,0,0,1.3424167580481852,0.885861080650605,9.657583241951816,5,2,0,0,0,1,0,9
17,4.273090013010359,2,1,3.1365450065051794,0.28781833116494016,7.863454993494821,5,2,0,0,0,1,0,9
17,5.786827867963293,3,1,3.8934139339816465,0.03552868867278447,7.1065860660183535,5,2,0,0,0,1,0,9
17,2.4360105489354797,1,0,2.21800527446774,0.5939982418440867,8.781994725532261,5,2,0,0,0,1,0,9
17,4.112682768724438,2,1,3.056341384362219,0.3145528718792603,7.943658615637781,5,2,0,0,0,1,0,9
17,0.06339420362587944,0,0,1.0316971018129397,0.9894342993956868,9.96830289818706,5,2,0,0,0,1,0,9
17,5.857802485311976,3,1,3.928901242655988,0.02369958578133735,7.0710987573440125,5,2,0,0,0,1,0,9
17,4.43783838595651,2,1,3.218919192978255,0.2603602690072484,7.781080807021745,5,2,0,0,0,1,0,9
17,1.138882107335844,0,0,1.569441053667922,0.810186315444026,9.430558946332077,5,2,0,0,0,1,0,9
17,5.270932839140655,3,1,3.6354664195703275,0.12151119347655748,7.364533580429672,5,2,0,0,0,1,0,9
17,0.0629496952858215,0,0,1.0314748476429108,0.9895083841190297,9.968525152357088,5,2,0,0,0,1,0,9
17,2.7477579763848903,1,0,2.373878988192445,0.542040337269185,8.626121011807555,5,2,0,0,0,1,0,9
17,5.399545495215888,3,1,3.699772747607944,0.10007575079735209,7.300227252392056,5,2,0,0,0,1,0,9
17,2.5477641776915823,1,0,2.273882088845791,0.575372637051403,8.726117911154208,5,2,0,0,0,1,0,9
17,1.706276842478882,1,0,1.853138421239441,0.7156205262535197,9.146861578760559,5,2,0,0,0,1,0,9
17,1.8713771274836422,1,0,1.935688563741821,0.6881038120860596,9.06431143625818,5,2,0,0,0,1,0,9
17,5.190179619535144,3,1,3.595089809767572,0.13497006341080942,7.404910190232428,5,2,0,0,0,1,0,9
17,0.05231523810497074,0,0,1.0261576190524853,0.9912807936491715,9.973842380947515,5,2,0,0,0,1,0,9
17,0.22067573736764512,0,0,1.1103378686838226,0.9632207104387258,9.889662131316177,5,2,0,0,0,1,0,9
17,1.840419577889576,1,0,1.920209788944788,0.6932634036850707,9.079790211055212,5,2,0,0,0,1,0,9
17,5.794365944973157,3,1,3.8971829724865783,0.03427234250447386,7.102817027513422,5,2,0,0,0,1,0,9
17,1.058761385803642,0,0,1.529380692901821,0.8235397690327264,9.470619307098179,5,2,0,0,0,1,0,9
17,1.4248147955391177,0,0,1.7124073977695589,0.7625308674101471,9.287592602230442,5,2,0,0,0,1,0,9
17,0.40819281221577164,0,0,1.2040964061078858,0.9319678646307048,9.795903593892113,5,2,0,0,0,1,0,9
17,1.9610572833188344,1,0,1.9805286416594172,0.673157119446861,9.019471358340583,5,2,0,0,0,1,0,9
17,4.736103524250897,3,1,3.3680517621254484,0.2106494126248506,7.631948237874552,5,2,0,0,0,1,0,9
17,3.626819608183004,2,1,2.813409804091502,0.39553006530283263,8.186590195908497,5,2,0,0,0,1,0,9
17,4.043877972410811,2,1,3.0219389862054054,0.3260203379315315,7.978061013794594,5,2,0,0,0,1,0,9
17,2.929630632782035,1,0,2.4648153163910176,0.5117282278696608,8.535184683608982,5,2,0,0,0,1,0,9
17,0.021936025902827616,0,0,1.0109680129514138,0.996343995682862,9.989031987048586,5,2,0,0,0,1,0,9
17,3.8843546207974953,2,1,2.9421773103987476,0.3526075632004174,8.057822689601252,5,2,0,0,0,1,0,9
17,2.6935365840170267,1,0,2.3467682920085133,0.5510772359971622,8.653231707991488,5,2,0,0,0,1,0,9
17,5.403181295541366,3,1,3.701590647770683,0.09946978407643914,7.298409352229317,5,2,0,0,0,1,0,9
17,5.682856538721431,3,1,3.8414282693607156,0.05285724354642818,7.158571730639284,5,2,0,0,0,1,0,9
19,2.0,3,2,1.2718885548058623,0.0,8.635944277402931,5,2,2,0,0,1,0,10
19,2.0,3,2,1.1774636982295847,0.0,8.588731849114792,5,2,2,0,0,1,0,10
19,0.7537537642245707,3,1,0.0,0.0,11.50750752844914,6,2,0,0,0,0,0,10
19,0.11203632202918468,3,1,0.0,0.0,10.224072644058369,6,2,0,0,0,0,0,10
19,0.2129776807962197,3,1,0.0,0.0,10.42595536159244,6,2,0,0,0,0,0,10
20,2.300410661157984,3,1,2.300410661157984,0.0,9.300410661157985,4,2,1,0,0,0,0,10
19,2.1518900708295092,4,2,0.07594503541475461,0.0,7.848109929170491,6,1,1,0,0,0,0,10
19,2.218471712559146,3,2,0.0,0.327707568838719,8.327707568838719,6,1,2,0,0,0,0,10
15,5.355015251732368,2,1,3.2899694965352637,0.644984748267632,8.0,6,3,1,0,0,0,0,10
19,6.0,1,1,2.5304661023779857,0.3536440682519906,7.646355931748009,5,3,0,0,0,1,0,10
15,5.381496118481202,2,1,3.2370077630375955,0.6185038815187978,8.0,6,3,1,0,0,0,0,10
13,5.034009088145797,2,1,3.931981823708406,0.965990911854203,8.0,6,3,1,0,0,0,0,10
18,5.887220562117283,1,1,2.225558875765435,0.1127794378827176,8.0,6,3,1,0,0,0,0,10
20,0.0,3,1,0.5028421011892207,0.0,8.491473696432339,6,5,1,0,0,1,0,10
